GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
110010001001,2000,1.1,"District of Columbia, District of Columbia",1297.0,5.08,366.0,48.54,938.0,78120.0,567500.0,22.7,86.89,2.16,4.47,0.15,4.63,0.15,1.46,0.08,,,,,0,0,0
110010001001,2001,1.1,"District of Columbia, District of Columbia",1297.0,5.08,364.0,48.54,938.0,78120.0,567500.0,22.7,86.89,2.16,4.47,0.15,4.63,0.15,1.46,0.08,,,,,0,0,0
110010001001,2002,1.1,"District of Columbia, District of Columbia",1297.0,5.08,361.0,48.54,938.0,78120.0,567500.0,22.7,86.89,2.16,4.47,0.15,4.63,0.15,1.46,0.08,,,,,0,0,0
110010001001,2003,1.1,"District of Columbia, District of Columbia",1297.0,5.08,359.0,48.54,938.0,78120.0,567500.0,22.7,86.89,2.16,4.47,0.15,4.63,0.15,1.46,0.08,,,,,0,0,0
110010001001,2004,1.1,"District of Columbia, District of Columbia",1297.0,5.08,357.0,48.54,938.0,78120.0,567500.0,22.7,86.89,2.16,4.47,0.15,4.63,0.15,1.46,0.08,,,,,0,0,0
110010001001,2005,1.1,"District of Columbia, District of Columbia",1297.0,0.0,355.0,52.95,1536.0,79118.0,1000001.0,28.5,78.49,0.0,20.12,0.0,1.39,0.0,0.0,0.0,,,,,0,0,0
110010001001,2006,1.1,"District of Columbia, District of Columbia",1297.0,0.0,352.0,52.95,1536.0,79118.0,1000001.0,28.5,78.49,0.0,20.12,0.0,1.39,0.0,0.0,0.0,17.0,0.0,0.0,4.83,0,0,0
110010001001,2007,1.1,"District of Columbia, District of Columbia",1297.0,0.0,350.0,52.95,1536.0,79118.0,1000001.0,28.5,78.49,0.0,20.12,0.0,1.39,0.0,0.0,0.0,17.0,0.0,0.0,4.86,0,0,0
110010001001,2008,1.1,"District of Columbia, District of Columbia",1297.0,0.0,348.0,52.95,1536.0,79118.0,1000001.0,28.5,78.49,0.0,20.12,0.0,1.39,0.0,0.0,0.0,17.0,1.0,0.29,4.89,0,0,0
110010001001,2009,1.1,"District of Columbia, District of Columbia",1297.0,0.0,345.0,52.95,1536.0,79118.0,1000001.0,28.5,78.49,0.0,20.12,0.0,1.39,0.0,0.0,0.0,15.0,0.0,0.0,4.34,0,0,0
110010001001,2010,1.1,"District of Columbia, District of Columbia",1343.0,0.0,343.0,48.04,1492.0,99667.0,968800.0,24.8,84.66,1.56,8.12,0.22,4.02,0.07,1.12,0.22,16.0,0.0,0.0,4.66,0,0,0
110010001001,2011,1.1,"District of Columbia, District of Columbia",1431.0,0.0,349.0,53.29,2568.0,141792.0,1133500.0,22.1,85.67,1.47,10.76,0.0,2.1,0.0,0.0,0.0,32.0,2.0,0.57,9.18,1,0,0
110010001001,2012,1.1,"District of Columbia, District of Columbia",1431.0,0.0,354.0,53.29,2568.0,141792.0,1133500.0,22.1,85.67,1.47,10.76,0.0,2.1,0.0,0.0,0.0,20.0,0.0,0.0,5.64,1,0,0
110010001001,2013,1.1,"District of Columbia, District of Columbia",1431.0,0.0,360.0,53.29,2568.0,141792.0,1133500.0,22.1,85.67,1.47,10.76,0.0,2.1,0.0,0.0,0.0,,,,,0,0,0
110010001001,2014,1.1,"District of Columbia, District of Columbia",1431.0,0.0,366.0,53.29,2568.0,141792.0,1133500.0,22.1,85.67,1.47,10.76,0.0,2.1,0.0,0.0,0.0,,,,,0,0,0
110010001001,2015,1.1,"District of Columbia, District of Columbia",1431.0,0.0,371.0,53.29,2568.0,141792.0,1133500.0,22.1,85.67,1.47,10.76,0.0,2.1,0.0,0.0,0.0,,,,,0,0,0
110010001001,2016,1.1,"District of Columbia, District of Columbia",1431.0,0.0,377.0,53.29,2568.0,141792.0,1133500.0,22.1,85.67,1.47,10.76,0.0,2.1,0.0,0.0,0.0,7.0,2.0,0.53,1.86,1,0,0
110010001002,2000,1.2,"District of Columbia, District of Columbia",1324.0,7.09,480.0,54.86,910.0,72500.0,464800.0,20.6,83.08,9.14,4.31,0.08,2.27,0.0,0.91,0.23,,,,,0,0,0
110010001002,2001,1.2,"District of Columbia, District of Columbia",1324.0,7.09,481.0,54.86,910.0,72500.0,464800.0,20.6,83.08,9.14,4.31,0.08,2.27,0.0,0.91,0.23,,,,,0,0,0
110010001002,2002,1.2,"District of Columbia, District of Columbia",1324.0,7.09,482.0,54.86,910.0,72500.0,464800.0,20.6,83.08,9.14,4.31,0.08,2.27,0.0,0.91,0.23,,,,,0,0,0
110010001002,2003,1.2,"District of Columbia, District of Columbia",1324.0,7.09,483.0,54.86,910.0,72500.0,464800.0,20.6,83.08,9.14,4.31,0.08,2.27,0.0,0.91,0.23,,,,,0,0,0
110010001002,2004,1.2,"District of Columbia, District of Columbia",1324.0,7.09,484.0,54.86,910.0,72500.0,464800.0,20.6,83.08,9.14,4.31,0.08,2.27,0.0,0.91,0.23,,,,,0,0,0
110010001002,2005,1.2,"District of Columbia, District of Columbia",1340.0,8.95,485.0,51.1,1427.0,101853.0,778200.0,34.4,93.58,1.87,0.9,0.0,2.16,0.0,1.49,0.0,,,,,0,0,0
110010001002,2006,1.2,"District of Columbia, District of Columbia",1340.0,8.95,485.0,51.1,1427.0,101853.0,778200.0,34.4,93.58,1.87,0.9,0.0,2.16,0.0,1.49,0.0,28.0,0.0,0.0,5.77,0,0,0
110010001002,2007,1.2,"District of Columbia, District of Columbia",1340.0,8.95,486.0,51.1,1427.0,101853.0,778200.0,34.4,93.58,1.87,0.9,0.0,2.16,0.0,1.49,0.0,19.0,0.0,0.0,3.91,0,0,0
110010001002,2008,1.2,"District of Columbia, District of Columbia",1340.0,8.95,487.0,51.1,1427.0,101853.0,778200.0,34.4,93.58,1.87,0.9,0.0,2.16,0.0,1.49,0.0,31.0,1.0,0.21,6.36,0,0,0
110010001002,2009,1.2,"District of Columbia, District of Columbia",1340.0,8.95,488.0,51.1,1427.0,101853.0,778200.0,34.4,93.58,1.87,0.9,0.0,2.16,0.0,1.49,0.0,20.0,0.0,0.0,4.1,0,0,0
110010001002,2010,1.2,"District of Columbia, District of Columbia",1384.0,8.1,489.0,54.27,1809.0,128173.0,747800.0,24.4,86.49,2.38,4.7,0.29,3.76,0.07,2.1,0.22,12.0,0.0,0.0,2.45,0,0,0
110010001002,2011,1.2,"District of Columbia, District of Columbia",1367.0,0.0,499.0,53.75,1846.0,124808.0,796900.0,21.2,84.64,3.29,4.97,0.0,3.51,0.0,1.61,1.98,16.0,0.0,0.0,3.21,1,0,0
110010001002,2012,1.2,"District of Columbia, District of Columbia",1367.0,0.0,509.0,53.75,1846.0,124808.0,796900.0,21.2,84.64,3.29,4.97,0.0,3.51,0.0,1.61,1.98,14.0,0.0,0.0,2.75,1,0,0
110010001002,2013,1.2,"District of Columbia, District of Columbia",1367.0,0.0,519.0,53.75,1846.0,124808.0,796900.0,21.2,84.64,3.29,4.97,0.0,3.51,0.0,1.61,1.98,,,,,0,0,0
110010001002,2014,1.2,"District of Columbia, District of Columbia",1367.0,0.0,528.0,53.75,1846.0,124808.0,796900.0,21.2,84.64,3.29,4.97,0.0,3.51,0.0,1.61,1.98,,,,,0,0,0
110010001002,2015,1.2,"District of Columbia, District of Columbia",1367.0,0.0,538.0,53.75,1846.0,124808.0,796900.0,21.2,84.64,3.29,4.97,0.0,3.51,0.0,1.61,1.98,,,,,0,0,0
110010001002,2016,1.2,"District of Columbia, District of Columbia",1367.0,0.0,548.0,53.75,1846.0,124808.0,796900.0,21.2,84.64,3.29,4.97,0.0,3.51,0.0,1.61,1.98,9.0,0.0,0.0,1.64,1,0,0
110010001003,2000,1.3,"District of Columbia, District of Columbia",1110.0,2.16,188.0,33.81,1346.0,123985.0,728700.0,26.5,89.82,0.63,4.05,0.0,3.78,0.0,1.26,0.45,,,,,0,0,0
110010001003,2001,1.3,"District of Columbia, District of Columbia",1110.0,2.16,187.0,33.81,1346.0,123985.0,728700.0,26.5,89.82,0.63,4.05,0.0,3.78,0.0,1.26,0.45,,,,,0,0,0
110010001003,2002,1.3,"District of Columbia, District of Columbia",1110.0,2.16,185.0,33.81,1346.0,123985.0,728700.0,26.5,89.82,0.63,4.05,0.0,3.78,0.0,1.26,0.45,,,,,0,0,0
110010001003,2003,1.3,"District of Columbia, District of Columbia",1110.0,2.16,184.0,33.81,1346.0,123985.0,728700.0,26.5,89.82,0.63,4.05,0.0,3.78,0.0,1.26,0.45,,,,,0,0,0
110010001003,2004,1.3,"District of Columbia, District of Columbia",1110.0,2.16,182.0,33.81,1346.0,123985.0,728700.0,26.5,89.82,0.63,4.05,0.0,3.78,0.0,1.26,0.45,,,,,0,0,0
110010001003,2005,1.3,"District of Columbia, District of Columbia",1226.0,0.0,181.0,32.65,2001.0,218333.0,1000001.0,25.4,79.04,4.57,7.26,6.44,2.69,0.0,0.0,0.0,,,,,0,0,0
110010001003,2006,1.3,"District of Columbia, District of Columbia",1226.0,0.0,180.0,32.65,2001.0,218333.0,1000001.0,25.4,79.04,4.57,7.26,6.44,2.69,0.0,0.0,0.0,10.0,0.0,0.0,5.57,0,0,0
110010001003,2007,1.3,"District of Columbia, District of Columbia",1226.0,0.0,178.0,32.65,2001.0,218333.0,1000001.0,25.4,79.04,4.57,7.26,6.44,2.69,0.0,0.0,0.0,4.0,0.0,0.0,2.24,0,0,0
110010001003,2008,1.3,"District of Columbia, District of Columbia",1226.0,0.0,177.0,32.65,2001.0,218333.0,1000001.0,25.4,79.04,4.57,7.26,6.44,2.69,0.0,0.0,0.0,5.0,0.0,0.0,2.83,0,0,0
110010001003,2009,1.3,"District of Columbia, District of Columbia",1226.0,0.0,175.0,32.65,2001.0,218333.0,1000001.0,25.4,79.04,4.57,7.26,6.44,2.69,0.0,0.0,0.0,3.0,0.0,0.0,1.71,0,0,0
110010001003,2010,1.3,"District of Columbia, District of Columbia",1163.0,0.0,174.0,32.34,2001.0,244828.0,1000001.0,22.9,87.96,1.38,5.42,0.0,4.04,0.0,1.03,0.17,11.0,0.0,0.0,6.32,0,0,0
110010001003,2011,1.3,"District of Columbia, District of Columbia",1209.0,0.0,178.0,28.04,3018.0,237604.0,1994200.0,10.8,78.49,0.0,10.67,0.99,8.52,0.0,1.32,0.0,6.0,0.0,0.0,3.38,1,0,0
110010001003,2012,1.3,"District of Columbia, District of Columbia",1209.0,0.0,181.0,28.04,3018.0,237604.0,1994200.0,10.8,78.49,0.0,10.67,0.99,8.52,0.0,1.32,0.0,3.0,0.0,0.0,1.66,1,0,0
110010001003,2013,1.3,"District of Columbia, District of Columbia",1209.0,0.0,185.0,28.04,3018.0,237604.0,1994200.0,10.8,78.49,0.0,10.67,0.99,8.52,0.0,1.32,0.0,,,,,0,0,0
110010001003,2014,1.3,"District of Columbia, District of Columbia",1209.0,0.0,188.0,28.04,3018.0,237604.0,1994200.0,10.8,78.49,0.0,10.67,0.99,8.52,0.0,1.32,0.0,,,,,0,0,0
110010001003,2015,1.3,"District of Columbia, District of Columbia",1209.0,0.0,192.0,28.04,3018.0,237604.0,1994200.0,10.8,78.49,0.0,10.67,0.99,8.52,0.0,1.32,0.0,,,,,0,0,0
110010001003,2016,1.3,"District of Columbia, District of Columbia",1209.0,0.0,195.0,28.04,3018.0,237604.0,1994200.0,10.8,78.49,0.0,10.67,0.99,8.52,0.0,1.32,0.0,1.0,1.0,0.51,0.51,1,0,0
110010001004,2000,1.4,"District of Columbia, District of Columbia",943.0,6.2,245.0,45.45,1303.0,101502.0,551600.0,21.8,88.55,3.18,3.39,0.42,3.29,0.11,0.85,0.21,,,,,0,0,0
110010001004,2001,1.4,"District of Columbia, District of Columbia",943.0,6.2,244.0,45.45,1303.0,101502.0,551600.0,21.8,88.55,3.18,3.39,0.42,3.29,0.11,0.85,0.21,,,,,0,0,0
110010001004,2002,1.4,"District of Columbia, District of Columbia",943.0,6.2,243.0,45.45,1303.0,101502.0,551600.0,21.8,88.55,3.18,3.39,0.42,3.29,0.11,0.85,0.21,,,,,0,0,0
110010001004,2003,1.4,"District of Columbia, District of Columbia",943.0,6.2,243.0,45.45,1303.0,101502.0,551600.0,21.8,88.55,3.18,3.39,0.42,3.29,0.11,0.85,0.21,,,,,0,0,0
110010001004,2004,1.4,"District of Columbia, District of Columbia",943.0,6.2,242.0,45.45,1303.0,101502.0,551600.0,21.8,88.55,3.18,3.39,0.42,3.29,0.11,0.85,0.21,,,,,0,0,0
110010001004,2005,1.4,"District of Columbia, District of Columbia",838.0,0.0,241.0,49.24,1566.0,141179.0,1000001.0,15.2,90.45,0.0,9.55,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
110010001004,2006,1.4,"District of Columbia, District of Columbia",838.0,0.0,240.0,49.24,1566.0,141179.0,1000001.0,15.2,90.45,0.0,9.55,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,12.49,0,0,0
110010001004,2007,1.4,"District of Columbia, District of Columbia",838.0,0.0,239.0,49.24,1566.0,141179.0,1000001.0,15.2,90.45,0.0,9.55,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,5.01,0,0,0
110010001004,2008,1.4,"District of Columbia, District of Columbia",838.0,0.0,239.0,49.24,1566.0,141179.0,1000001.0,15.2,90.45,0.0,9.55,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4.19,0,0,0
110010001004,2009,1.4,"District of Columbia, District of Columbia",838.0,0.0,238.0,49.24,1566.0,141179.0,1000001.0,15.2,90.45,0.0,9.55,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.42,8.83,0,0,0
110010001004,2010,1.4,"District of Columbia, District of Columbia",1000.0,0.0,237.0,44.47,2001.0,171429.0,1000001.0,30.7,84.5,3.1,5.9,0.1,4.5,0.0,1.2,0.7,7.0,0.0,0.0,2.95,0,0,0
110010001004,2011,1.4,"District of Columbia, District of Columbia",1202.0,0.0,241.0,34.21,3200.0,240045.0,1594700.0,21.4,77.54,0.0,16.22,0.0,6.24,0.0,0.0,0.0,8.0,0.0,0.0,3.32,1,0,0
110010001004,2012,1.4,"District of Columbia, District of Columbia",1202.0,0.0,245.0,34.21,3200.0,240045.0,1594700.0,21.4,77.54,0.0,16.22,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
110010001004,2013,1.4,"District of Columbia, District of Columbia",1202.0,0.0,249.0,34.21,3200.0,240045.0,1594700.0,21.4,77.54,0.0,16.22,0.0,6.24,0.0,0.0,0.0,,,,,0,0,0
110010001004,2014,1.4,"District of Columbia, District of Columbia",1202.0,0.0,252.0,34.21,3200.0,240045.0,1594700.0,21.4,77.54,0.0,16.22,0.0,6.24,0.0,0.0,0.0,,,,,0,0,0
110010001004,2015,1.4,"District of Columbia, District of Columbia",1202.0,0.0,256.0,34.21,3200.0,240045.0,1594700.0,21.4,77.54,0.0,16.22,0.0,6.24,0.0,0.0,0.0,,,,,0,0,0
110010001004,2016,1.4,"District of Columbia, District of Columbia",1202.0,0.0,260.0,34.21,3200.0,240045.0,1594700.0,21.4,77.54,0.0,16.22,0.0,6.24,0.0,0.0,0.0,2.0,1.0,0.38,0.77,1,0,0
110010002011,2000,2.01.1,"District of Columbia, District of Columbia",4467.0,71.14,13.0,46.43,0.0,87904.0,122700.0,0.0,86.23,5.35,1.68,0.0,5.42,1.25,0.04,0.02,,,,,0,0,0
110010002011,2001,2.01.1,"District of Columbia, District of Columbia",4467.0,71.14,12.0,46.43,0.0,87904.0,122700.0,0.0,86.23,5.35,1.68,0.0,5.42,1.25,0.04,0.02,,,,,0,0,0
110010002011,2002,2.01.1,"District of Columbia, District of Columbia",4467.0,71.14,11.0,46.43,0.0,87904.0,122700.0,0.0,86.23,5.35,1.68,0.0,5.42,1.25,0.04,0.02,,,,,0,0,0
110010002011,2003,2.01.1,"District of Columbia, District of Columbia",4467.0,71.14,9.0,46.43,0.0,87904.0,122700.0,0.0,86.23,5.35,1.68,0.0,5.42,1.25,0.04,0.02,,,,,0,0,0
110010002011,2004,2.01.1,"District of Columbia, District of Columbia",4467.0,71.14,8.0,46.43,0.0,87904.0,122700.0,0.0,86.23,5.35,1.68,0.0,5.42,1.25,0.04,0.02,,,,,0,0,0
110010002011,2005,2.01.1,"District of Columbia, District of Columbia",3598.0,0.0,7.0,12.5,2001.0,119722.0,916700.0,50.0,80.74,3.14,5.86,0.0,9.87,0.0,0.39,0.0,,,,,0,0,0
110010002011,2006,2.01.1,"District of Columbia, District of Columbia",3598.0,0.0,6.0,12.5,2001.0,119722.0,916700.0,50.0,80.74,3.14,5.86,0.0,9.87,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0,0,0
110010002011,2007,2.01.1,"District of Columbia, District of Columbia",3598.0,0.0,5.0,12.5,2001.0,119722.0,916700.0,50.0,80.74,3.14,5.86,0.0,9.87,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0,0,0
110010002011,2008,2.01.1,"District of Columbia, District of Columbia",3598.0,0.0,3.0,12.5,2001.0,119722.0,916700.0,50.0,80.74,3.14,5.86,0.0,9.87,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0,0,0
110010002011,2009,2.01.1,"District of Columbia, District of Columbia",3598.0,0.0,2.0,12.5,2001.0,119722.0,916700.0,50.0,80.74,3.14,5.86,0.0,9.87,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0,0,0
110010002011,2010,2.01.1,"District of Columbia, District of Columbia",3916.0,0.0,1.0,50.0,,,,,69.97,6.36,7.02,0.1,12.26,0.13,3.98,0.18,0.0,0.0,0.0,0.0,0,0,0
110010002011,2011,2.01.1,"District of Columbia, District of Columbia",3685.0,0.0,1.0,0.0,,,,,65.51,7.41,9.06,0.0,13.43,0.0,4.34,0.24,0.0,0.0,0.0,0.0,1,0,0
110010002011,2012,2.01.1,"District of Columbia, District of Columbia",3685.0,0.0,1.0,0.0,,,,,65.51,7.41,9.06,0.0,13.43,0.0,4.34,0.24,0.0,0.0,0.0,0.0,1,0,0
110010002011,2013,2.01.1,"District of Columbia, District of Columbia",3685.0,0.0,1.0,0.0,,,,,65.51,7.41,9.06,0.0,13.43,0.0,4.34,0.24,,,,,0,0,0
110010002011,2014,2.01.1,"District of Columbia, District of Columbia",3685.0,0.0,1.0,0.0,,,,,65.51,7.41,9.06,0.0,13.43,0.0,4.34,0.24,,,,,0,0,0
110010002011,2015,2.01.1,"District of Columbia, District of Columbia",3685.0,0.0,1.0,0.0,,,,,65.51,7.41,9.06,0.0,13.43,0.0,4.34,0.24,,,,,0,0,0
110010002011,2016,2.01.1,"District of Columbia, District of Columbia",3685.0,0.0,1.0,0.0,,,,,65.51,7.41,9.06,0.0,13.43,0.0,4.34,0.24,1.0,0.0,0.0,100.0,1,0,0
110010002021,2000,2.02.1,"District of Columbia, District of Columbia",1127.0,25.0,183.0,33.33,1327.0,107533.0,613200.0,30.7,87.67,1.69,4.61,0.18,3.64,0.09,1.95,0.18,,,,,0,0,0
110010002021,2001,2.02.1,"District of Columbia, District of Columbia",1127.0,25.0,185.0,33.33,1327.0,107533.0,613200.0,30.7,87.67,1.69,4.61,0.18,3.64,0.09,1.95,0.18,,,,,0,0,0
110010002021,2002,2.02.1,"District of Columbia, District of Columbia",1127.0,25.0,187.0,33.33,1327.0,107533.0,613200.0,30.7,87.67,1.69,4.61,0.18,3.64,0.09,1.95,0.18,,,,,0,0,0
110010002021,2003,2.02.1,"District of Columbia, District of Columbia",1127.0,25.0,189.0,33.33,1327.0,107533.0,613200.0,30.7,87.67,1.69,4.61,0.18,3.64,0.09,1.95,0.18,,,,,0,0,0
110010002021,2004,2.02.1,"District of Columbia, District of Columbia",1127.0,25.0,191.0,33.33,1327.0,107533.0,613200.0,30.7,87.67,1.69,4.61,0.18,3.64,0.09,1.95,0.18,,,,,0,0,0
110010002021,2005,2.02.1,"District of Columbia, District of Columbia",960.0,0.0,193.0,28.75,2001.0,160208.0,1000001.0,26.1,94.58,0.94,1.88,0.0,1.46,0.0,0.0,1.15,,,,,0,0,0
110010002021,2006,2.02.1,"District of Columbia, District of Columbia",960.0,0.0,194.0,28.75,2001.0,160208.0,1000001.0,26.1,94.58,0.94,1.88,0.0,1.46,0.0,0.0,1.15,12.0,0.0,0.0,6.17,0,0,0
110010002021,2007,2.02.1,"District of Columbia, District of Columbia",960.0,0.0,196.0,28.75,2001.0,160208.0,1000001.0,26.1,94.58,0.94,1.88,0.0,1.46,0.0,0.0,1.15,9.0,2.0,1.02,4.58,0,0,0
110010002021,2008,2.02.1,"District of Columbia, District of Columbia",960.0,0.0,198.0,28.75,2001.0,160208.0,1000001.0,26.1,94.58,0.94,1.88,0.0,1.46,0.0,0.0,1.15,9.0,0.0,0.0,4.54,0,0,0
110010002021,2009,2.02.1,"District of Columbia, District of Columbia",960.0,0.0,200.0,28.75,2001.0,160208.0,1000001.0,26.1,94.58,0.94,1.88,0.0,1.46,0.0,0.0,1.15,10.0,3.0,1.5,5.0,0,0,0
110010002021,2010,2.02.1,"District of Columbia, District of Columbia",1196.0,0.0,202.0,36.93,2001.0,168409.0,1000001.0,27.8,86.12,2.01,5.52,0.0,4.52,0.08,1.34,0.42,5.0,0.0,0.0,2.48,0,0,0
110010002021,2011,2.02.1,"District of Columbia, District of Columbia",1208.0,0.0,205.0,34.01,2158.0,192750.0,1330700.0,25.1,84.93,3.64,6.79,0.0,3.89,0.0,0.75,0.0,4.0,0.0,0.0,1.96,1,0,0
110010002021,2012,2.02.1,"District of Columbia, District of Columbia",1208.0,0.0,207.0,34.01,2158.0,192750.0,1330700.0,25.1,84.93,3.64,6.79,0.0,3.89,0.0,0.75,0.0,3.0,0.0,0.0,1.45,1,0,0
110010002021,2013,2.02.1,"District of Columbia, District of Columbia",1208.0,0.0,210.0,34.01,2158.0,192750.0,1330700.0,25.1,84.93,3.64,6.79,0.0,3.89,0.0,0.75,0.0,,,,,0,0,0
110010002021,2014,2.02.1,"District of Columbia, District of Columbia",1208.0,0.0,212.0,34.01,2158.0,192750.0,1330700.0,25.1,84.93,3.64,6.79,0.0,3.89,0.0,0.75,0.0,,,,,0,0,0
110010002021,2015,2.02.1,"District of Columbia, District of Columbia",1208.0,0.0,215.0,34.01,2158.0,192750.0,1330700.0,25.1,84.93,3.64,6.79,0.0,3.89,0.0,0.75,0.0,,,,,0,0,0
110010002021,2016,2.02.1,"District of Columbia, District of Columbia",1208.0,0.0,217.0,34.01,2158.0,192750.0,1330700.0,25.1,84.93,3.64,6.79,0.0,3.89,0.0,0.75,0.0,3.0,0.0,0.0,1.38,1,0,0
110010002022,2000,2.02.2,"District of Columbia, District of Columbia",760.0,16.58,125.0,33.88,1892.0,97278.0,580000.0,49.6,92.5,0.13,3.82,0.0,3.03,0.0,0.39,0.13,,,,,0,0,0
110010002022,2001,2.02.2,"District of Columbia, District of Columbia",760.0,16.58,125.0,33.88,1892.0,97278.0,580000.0,49.6,92.5,0.13,3.82,0.0,3.03,0.0,0.39,0.13,,,,,0,0,0
110010002022,2002,2.02.2,"District of Columbia, District of Columbia",760.0,16.58,126.0,33.88,1892.0,97278.0,580000.0,49.6,92.5,0.13,3.82,0.0,3.03,0.0,0.39,0.13,,,,,0,0,0
110010002022,2003,2.02.2,"District of Columbia, District of Columbia",760.0,16.58,126.0,33.88,1892.0,97278.0,580000.0,49.6,92.5,0.13,3.82,0.0,3.03,0.0,0.39,0.13,,,,,0,0,0
110010002022,2004,2.02.2,"District of Columbia, District of Columbia",760.0,16.58,127.0,33.88,1892.0,97278.0,580000.0,49.6,92.5,0.13,3.82,0.0,3.03,0.0,0.39,0.13,,,,,0,0,0
110010002022,2005,2.02.2,"District of Columbia, District of Columbia",536.0,0.0,127.0,45.52,2001.0,139327.0,1000000.0,50.0,79.48,0.0,2.61,0.0,16.04,0.0,1.87,0.0,,,,,0,0,0
110010002022,2006,2.02.2,"District of Columbia, District of Columbia",536.0,0.0,127.0,45.52,2001.0,139327.0,1000000.0,50.0,79.48,0.0,2.61,0.0,16.04,0.0,1.87,0.0,4.0,0.0,0.0,3.14,0,0,0
110010002022,2007,2.02.2,"District of Columbia, District of Columbia",536.0,0.0,128.0,45.52,2001.0,139327.0,1000000.0,50.0,79.48,0.0,2.61,0.0,16.04,0.0,1.87,0.0,3.0,0.0,0.0,2.35,0,0,0
110010002022,2008,2.02.2,"District of Columbia, District of Columbia",536.0,0.0,128.0,45.52,2001.0,139327.0,1000000.0,50.0,79.48,0.0,2.61,0.0,16.04,0.0,1.87,0.0,4.0,0.0,0.0,3.12,0,0,0
110010002022,2009,2.02.2,"District of Columbia, District of Columbia",536.0,0.0,129.0,45.52,2001.0,139327.0,1000000.0,50.0,79.48,0.0,2.61,0.0,16.04,0.0,1.87,0.0,3.0,0.0,0.0,2.33,0,0,0
110010002022,2010,2.02.2,"District of Columbia, District of Columbia",813.0,3.18,129.0,35.25,2001.0,173533.0,1000001.0,23.0,89.05,0.37,4.31,0.12,4.31,0.0,1.85,0.0,5.0,0.0,0.0,3.88,0,0,0
110010002022,2011,2.02.2,"District of Columbia, District of Columbia",752.0,4.5,131.0,19.94,1675.0,188846.0,1163500.0,22.8,97.74,0.0,0.0,0.0,1.46,0.0,0.8,0.0,5.0,0.0,0.0,3.83,1,0,0
110010002022,2012,2.02.2,"District of Columbia, District of Columbia",752.0,4.5,132.0,19.94,1675.0,188846.0,1163500.0,22.8,97.74,0.0,0.0,0.0,1.46,0.0,0.8,0.0,2.0,0.0,0.0,1.51,1,0,0
110010002022,2013,2.02.2,"District of Columbia, District of Columbia",752.0,4.5,134.0,19.94,1675.0,188846.0,1163500.0,22.8,97.74,0.0,0.0,0.0,1.46,0.0,0.8,0.0,,,,,0,0,0
110010002022,2014,2.02.2,"District of Columbia, District of Columbia",752.0,4.5,136.0,19.94,1675.0,188846.0,1163500.0,22.8,97.74,0.0,0.0,0.0,1.46,0.0,0.8,0.0,,,,,0,0,0
110010002022,2015,2.02.2,"District of Columbia, District of Columbia",752.0,4.5,137.0,19.94,1675.0,188846.0,1163500.0,22.8,97.74,0.0,0.0,0.0,1.46,0.0,0.8,0.0,,,,,0,0,0
110010002022,2016,2.02.2,"District of Columbia, District of Columbia",752.0,4.5,139.0,19.94,1675.0,188846.0,1163500.0,22.8,97.74,0.0,0.0,0.0,1.46,0.0,0.8,0.0,1.0,0.0,0.0,0.72,1,0,0
110010002023,2000,2.02.3,"District of Columbia, District of Columbia",946.0,19.74,283.0,59.58,1217.0,74722.0,545100.0,35.6,84.36,2.54,4.97,0.0,5.92,0.0,2.01,0.21,,,,,0,0,0
110010002023,2001,2.02.3,"District of Columbia, District of Columbia",946.0,19.74,281.0,59.58,1217.0,74722.0,545100.0,35.6,84.36,2.54,4.97,0.0,5.92,0.0,2.01,0.21,,,,,0,0,0
110010002023,2002,2.02.3,"District of Columbia, District of Columbia",946.0,19.74,279.0,59.58,1217.0,74722.0,545100.0,35.6,84.36,2.54,4.97,0.0,5.92,0.0,2.01,0.21,,,,,0,0,0
110010002023,2003,2.02.3,"District of Columbia, District of Columbia",946.0,19.74,276.0,59.58,1217.0,74722.0,545100.0,35.6,84.36,2.54,4.97,0.0,5.92,0.0,2.01,0.21,,,,,0,0,0
110010002023,2004,2.02.3,"District of Columbia, District of Columbia",946.0,19.74,274.0,59.58,1217.0,74722.0,545100.0,35.6,84.36,2.54,4.97,0.0,5.92,0.0,2.01,0.21,,,,,0,0,0
110010002023,2005,2.02.3,"District of Columbia, District of Columbia",679.0,0.0,272.0,30.71,2001.0,106050.0,1000001.0,50.0,91.02,1.77,0.0,0.0,0.74,0.0,2.95,3.53,,,,,0,0,0
