index,OBJECTID_left,BLKGRP,BLOCK,GEOID,GEOID10,ALAND10,AWATER10,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,OP000001,OP000002,OP000003,OP000004,P0020002,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,OP00005,OP00006,OP00007,OP00008,P0030001,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,OP00009,OP00010,OP00011,OP00012,P0040002,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,OP000013,OP000014,OP000015,OP000016,H0010001,H0010002,H0010003,ACRES,Shape_Leng,Shape_Area,SQMILES,geometry,index_right,X,Y,OBJECTID_right,ADDRALIAS_ID,ADDRESS_ID,STATUS,ALIASTYPE,ALIASNAME,ADDRNUM,ADDRNUMSUFFIX,STNAME,FULLADDRESS,METADATA_ID,SITE_ADDRESS_PK,ROADWAYSEGID,SSL,TYPE_,ENTRANCETYPE,STREET_TYPE,QUADRANT,CITY,STATE,SQUARE,SUFFIX,LOT,NATIONALGRID,ZIPCODE4,XCOORD,YCOORD,STATUS_ID,ASSESSMENT_NBHD,ASSESSMENT_SUBNBHD,CFSA_NAME,HOTSPOT,CLUSTER_,POLDIST,ROC,PSA,SMD,CENSUS_TRACT,VOTE_PRCNCT,WARD,ZIPCODE,ANC,NEWCOMMSELECT06,NEWCOMMCANDIDATE,FOCUS_IMPROVEMENT_AREA,SE_ANNO_CAD_DATA,WARD_2002,WARD_2012,ANC_2002,ANC_2012,SMD_2002,SMD_2012,type0,accounting,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,airport,amusement_park,art_gallery,atm,bakery,bank,bar,beauty_salon,book_store,bowling_alley,cafe,campground,car_dealer,car_repair,cemetery,church,city_hall,clothing_store,colloquial_area,convenience_store,country,courthouse,dentist,department_store,doctor,electronics_store,embassy,establishment,finance,fire_station,florist,food,funeral_home,furniture_store,gas_station,general_contractor,grocery_or_supermarket,gym,hair_care,health,home_goods_store,hospital,insurance_agency,intersection,jewelry_store,laundry,lawyer,library,liquor_store,local_government_office,locality,lodging,meal_takeaway,mosque,movie_theater,moving_company,museum,natural_feature,neighborhood,night_club,park,parking,physiotherapist,place_of_worship,point_of_interest,police,political,post_office,premise,primary_school,real_estate_agency,restaurant,route,rv_park,school,secondary_school,shoe_store,shopping_mall,spa,stadium,storage,store,street_address,sublocality,sublocality_level_1,subpremise,subway_station,supermarket,synagogue,tourist_attraction,town_square,train_station,transit_station,travel_agency,university,veterinary_care,zoo
0,1,0005011,1004,110010005011004,110010005011004,385019,3407,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,92.90825947,3646.7801257671467,375986.3865752599,0.14516916,"POLYGON ((-77.04568656618555 38.92947507779454, -77.04542401471514 38.92919789356963, -77.04523748246578 38.92887591759253, -77.04516380765581 38.92863469274517, -77.04514815132833 38.92838457675544, -77.04515591225254 38.92821397879852, -77.04545706874879 38.92743520634184, -77.04478729919653 38.92745979133993, -77.0447812987278 38.92741979108585, -77.04477929908724 38.92738279131961, -77.04477929940796 38.92736379052855, -77.04478429881101 38.9273247910488, -77.04478729900006 38.92729079138732, -77.04478729922633 38.92727279108212, -77.04478429890624 38.9272537908776, -77.04477229913613 38.92722379046265, -77.04476129920121 38.92719279086621, -77.04476029898213 38.9271747909439, -77.04476029868064 38.92715479079224, -77.04476329992038 38.92713279133361, -77.04476329899023 38.92711179125892, -77.04476529905504 38.9270897910575, -77.04478029950354 38.92702579135462, -77.0447882990984 38.92700679143798, -77.04480029895284 38.92698879103647, -77.04481029934425 38.92697079083734, -77.04481829875751 38.92694579081645, -77.04483829931603 38.92691979133484, -77.04485329861396 38.92689079062168, -77.04486729898579 38.92686079092977, -77.04488029971054 38.92682979113371, -77.04488629899217 38.926811791338, -77.04488629919345 38.92679379103119, -77.04489229920895 38.92675979133742, -77.04490229882423 38.92674179112987, -77.04492329948928 38.92668679122291, -77.04493429863781 38.92665479113996, -77.04495429862239 38.92662579130455, -77.04498129899657 38.92660279056279, -77.04501329968443 38.92658479144613, -77.04504429911003 38.9265757908898, -77.04507829977045 38.92656779077986, -77.04509829834747 38.92655379089469, -77.04511829997585 38.92653779115837, -77.0451242996121 38.92651479060695, -77.04514730001907 38.92649479057755, -77.04526129953864 38.9264417910849, -77.04538529969636 38.92638879153813, -77.04543929952196 38.92635679102542, -77.04550029941544 38.92632579106375, -77.04554429929716 38.92629979111987, -77.04558529902476 38.92627679041046, -77.04560730013745 38.92626679103849, -77.04563029871863 38.92625779063319, -77.04567129943503 38.92623979063562, -77.04569229944443 38.9262287911525, -77.045715300165 38.92621979072953, -77.04576229898683 38.9262037910151, -77.04580629959024 38.92618479043496, -77.04582729956262 38.92617379092739, -77.04585130012126 38.92616279080186, -77.04589729977481 38.92613879091228, -77.04592029915248 38.92612779060269, -77.04594030017115 38.92611579098087, -77.04596229974247 38.92610579097932, -77.0459832994394 38.92609779065069, -77.04601829951616 38.9260797906397, -77.04605729915899 38.92606179016805, -77.04610129907762 38.92604979119204, -77.04614329977068 38.92603479096669, -77.04618529986189 38.92602779123935, -77.0462202991272 38.92601979040153, -77.04624729980088 38.92600379107994, -77.04627929947283 38.92600179095162, -77.04631629901672 38.92600179093179, -77.04634929920547 38.92600879082408, -77.0463712996509 38.92601579056812, -77.04640729973998 38.92603279130223, -77.04644029925694 38.92604979096557, -77.0464692994431 38.92607379111035, -77.04649729941772 38.92609479131278, -77.04652129934311 38.92612279087518, -77.04654829936351 38.92614779115659, -77.04657829959089 38.92617879090191, -77.04659030016715 38.92619479052164, -77.04660729983992 38.92622479045104, -77.04662729953745 38.92625279102331, -77.04664729977119 38.92628379079871, -77.04668729996679 38.92633979136203, -77.04670030024877 38.92635679105691, -77.04673229968006 38.92640479091064, -77.04674829928202 38.9264307915252, -77.04676330030927 38.92649479131056, -77.04678429988441 38.92654479089234, -77.0468113000552 38.92659379039524, -77.04683429917117 38.92662079093151, -77.04686329972216 38.92664479097596, -77.04689329948542 38.92666579084246, -77.04695029973078 38.92669879075893, -77.04698029960429 38.92671879067966, -77.04700529990161 38.92674279117048, -77.04701830002571 38.92676479044496, -77.04703130034233 38.92678379107419, -77.04705630021125 38.92679179109351, -77.04708429956638 38.92679479084594, -77.04717330033672 38.92684479052561, -77.04720530068573 38.92686179093693, -77.04726329975018 38.92689079116644, -77.04730229961866 38.9269087908953, -77.04733329940699 38.92692879031993, -77.04735830023638 38.92694679063203, -77.04745330015173 38.92700279114617, -77.04747730036691 38.92702479040552, -77.04750230009788 38.92703779107111, -77.04752429981927 38.92705279110862, -77.0475453002705 38.92707279060134, -77.04757229983645 38.92709279102638, -77.04759829979268 38.9271107903169, -77.04762329997905 38.92712979049515, -77.04768430083929 38.92715779049399, -77.04771429982536 38.92717479045564, -77.04774830011934 38.92718779077121, -77.04780230032324 38.92721079057448, -77.04782330047939 38.92722479104101, -77.04784829957265 38.92723879099253, -77.04786930051567 38.92725179040119, -77.04788930009619 38.92726879103498, -77.04791029984624 38.92729179079409, -77.04793229953771 38.92731079100967, -77.04796230066495 38.92733079067571, -77.04799130044316 38.92735479100066, -77.04801629990919 38.92737779078683, -77.04804730065214 38.92741679137421, -77.04807530085108 38.92743879055367, -77.04810329944168 38.92746479054539, -77.048131299815 38.92748379106794, -77.048174300925 38.92752679087444, -77.0482543003429 38.92758479113048, -77.04826930078822 38.92759979110107, -77.04829129999277 38.92761779076221, -77.04831930038991 38.92763879108531, -77.04835030073843 38.92765979072352, -77.04837330035684 38.92767979092729, -77.04841230073838 38.92771979140543, -77.04843930058458 38.92774479068006, -77.04846630005821 38.9277617911272, -77.04849429980193 38.92778379133119, -77.04855230082471 38.9278317911424, -77.04857930020012 38.9278527912553, -77.04867030031194 38.92793079130348, -77.04890030078568 38.92805479102707, -77.04892130010342 38.92806479160266, -77.04894530071776 38.92807779124949, -77.04899830049337 38.92810979078563, -77.04904830029547 38.92814379083961, -77.04906630026123 38.92815879113658, -77.04909029991219 38.92815879062917, -77.04911829989082 38.9281617915826, -77.04914530078361 38.92816679166932, -77.04918630099819 38.92817179092586, -77.0492273003767 38.92818079098626, -77.04927430112276 38.92818979131717, -77.04931630110588 38.92819479123258, -77.04936130113826 38.9281967906599, -77.04940030062041 38.92819579058555, -77.04948530132503 38.92819679058024, -77.04952730084244 38.9281927911133, -77.04956630047432 38.92818579144569, -77.04958930046486 38.9281827909278, -77.04962830155152 38.9281747913159, -77.04966330155814 38.92816379080728, -77.04969430127557 38.92814679132532, -77.04971730095143 38.92812579160572, -77.04973830042672 38.92810379112074, -77.04976330028462 38.92808279110359, -77.04978730112727 38.92806079102063, -77.0498083005622 38.9280387910858, -77.04983130089011 38.92801779077998, -77.04985730054119 38.92799179070104, -77.04987230014422 38.92796479088377, -77.04988030090516 38.92793379098166, -77.04988630073451 38.92790279136998, -77.04989330025207 38.92783979041577, -77.04990630020372 38.92781879098529, -77.04992430101096 38.92779779166914, -77.04994230042608 38.92777379089249, -77.04995630105363 38.92774079138886, -77.04996630057005 38.92770679141897, -77.04996630063008 38.92766779047817, -77.04996430051483 38.92762779103223, -77.04995330003246 38.92754479142134, -77.04990830096965 38.92730779114663, -77.04989330053066 38.92724479057032, -77.04988929988248 38.92722379107698, -77.04987530128656 38.92716479088843, -77.04985930084379 38.92708379098961, -77.04981830125182 38.92691379112843, -77.04981030082571 38.92686879067472, -77.04980530049626 38.92684779104015, -77.04980230036573 38.92682579119263, -77.04977430088671 38.9266957905796, -77.04976230087364 38.92665179118444, -77.04975330081217 38.92660579122708, -77.04975030068401 38.92658479017452, -77.04974030017284 38.92653979112777, -77.04972930062556 38.92649679066244, -77.04972530081156 38.92647479067393, -77.04968430109672 38.92630779107966, -77.04967430039967 38.92627379061866, -77.04968330041436 38.92622779031937, -77.04967930075021 38.9262007907114, -77.04967030115709 38.92616979071987, -77.04965830105303 38.92613579110645, -77.04965030124242 38.92610279084149, -77.04964030056613 38.92606979086268, -77.04962930008453 38.92604079100091, -77.04962330104576 38.92601279118975, -77.04962830098629 38.92598679105862, -77.04963130089739 38.92595579103358, -77.04962930119332 38.92593779044672, -77.04961730010484 38.92588779036456, -77.04961030005443 38.92585479079691, -77.04960130050941 38.92582479015849, -77.04957830082482 38.92576079074397, -77.04956230057242 38.92572579007658, -77.0495403007949 38.92565679061213, -77.04952730107647 38.92562479012668, -77.04951130127706 38.92557479116237, -77.04948330065452 38.92547179063614, -77.04946030057684 38.92540379037445, -77.04943730029626 38.92534479054502, -77.04942830011311 38.92531679086378, -77.04942629992344 38.92529279073045, -77.04941730022223 38.9252737909226, -77.04939829987653 38.92525479027456, -77.04937730065534 38.92524278993271, -77.04935130058691 38.92523679067712, -77.04929430064763 38.92521979069897, -77.04925930043535 38.92521179030479, -77.04922530083812 38.92519778993741, -77.04920330001251 38.92517878995833, -77.04919629988395 38.92515679008356, -77.04918430071068 38.92512878995604, -77.04916330059096 38.92510179015963, -77.04912630027447 38.92507279104633, -77.04908930051364 38.92504979033622, -77.04904730086234 38.92502579066329, -77.04899330094077 38.92498879024428, -77.04897830057826 38.92496179015051, -77.04899829948209 38.92494479038545, -77.04901929968436 38.92492279057897, -77.04905330071746 38.92490979081757, -77.04909230063323 38.92490679099726, -77.04911530046694 38.92489879095257, -77.04909729977172 38.92481978991453, -77.0490823004254 38.92480578996569, -77.04905730023891 38.9247997902243, -77.04902430024354 38.92479579030301, -77.0489913004203 38.92478679019123, -77.04895930006428 38.9247847902427, -77.04893529976216 38.92479479052304, -77.04891329994297 38.9248147903231, -77.04888930032669 38.92480478986965, -77.04889329982177 38.92478479085032, -77.04889329980263 38.9247647906892, -77.04888930051929 38.92473779048377, -77.04888330012164 38.9247187899411, -77.04887530111179 38.92467779022524, -77.04885629993109 38.9246097898514, -77.04884129983526 38.92453879084565, -77.04882929953475 38.92448879066951, -77.04882330029258 38.92443879079975, -77.04881229971356 38.9243887902033, -77.0487933004768 38.92431079057789, -77.04878930049944 38.92428479029079, -77.04878530060984 38.92423679055589, -77.04877629951866 38.92416579072137, -77.04877430091177 38.92414479034232, -77.04877430055066 38.92409579070174, -77.04878030000154 38.92400079093808, -77.04878929970471 38.92393179018976, -77.04879129991672 38.92390879054505, -77.0487912998896 38.92388979030441, -77.04877830035566 38.92381179041629, -77.04882829984525 38.92372779057508, -77.04901130016501 38.92338479076358, -77.04966830106909 38.9234287898352, -77.04965730017645 38.92358079025436, -77.04965830016852 38.92365679023337, -77.04965730066098 38.92370879063756, -77.04966030078283 38.92381279044609, -77.04966330073498 38.92386479027515, -77.04967430055071 38.92396779069768, -77.04968930059097 38.92407079054236, -77.04972230016203 38.9242337905354, -77.0497513006638 38.92435379043119, -77.04978530045173 38.92447379043951, -77.04982430029399 38.92459279063206, -77.04986830095523 38.92470978995383, -77.04989230036503 38.92476879040499, -77.04992430016195 38.92483379091573, -77.05002530132954 38.92502679040255, -77.0500983009093 38.92515879070285, -77.05014830112295 38.92524579019241, -77.05024530010702 38.92540779018577, -77.05068930073227 38.92616679086621, -77.0508563017669 38.92645879050956, -77.05104230098215 38.92677779022772, -77.05110530130005 38.92688379059027, -77.05116730135227 38.92699079071505, -77.05120630070628 38.92705179034314, -77.05123430097606 38.92709179020003, -77.05126430145995 38.92713179029856, -77.05128030144759 38.92715079082752, -77.05129530171084 38.92717079115317, -77.05134130156864 38.92722179124475, -77.05137230118135 38.92725279044125, -77.05143830158455 38.92731379106603, -77.05147130074549 38.92734279119843, -77.05154230142266 38.92739979099463, -77.0516173011452 38.92745379033756, -77.05168430160708 38.92749679063753, -77.05174230086799 38.9275297905862, -77.05183130219639 38.92757579096198, -77.05192430183925 38.92761779036384, -77.05202030148429 38.92765479099275, -77.05215230195438 38.92769579093926, -77.05225430155518 38.92772079130999, -77.05235730163361 38.92774179145108, -77.05234130210214 38.92778879106105, -77.05232330193955 38.92785979140636, -77.05233030116197 38.92788379092974, -77.05234030104288 38.92790679087472, -77.05235330085013 38.92792779075486, -77.05237030179691 38.92794879109266, -77.05238930147611 38.92796679132582, -77.05243330135234 38.92799379090947, -77.05273530154369 38.92818479064395, -77.05282230139403 38.92823879054703, -77.05284830235394 38.92825579099506, -77.05290330202507 38.92828579082482, -77.05296030191448 38.92831379100225, -77.05299930246925 38.92832779082305, -77.05307330184384 38.92835979080871, -77.05310930257681 38.9283777910838, -77.05314430218677 38.92839779108591, -77.0532203023016 38.92844479060153, -77.05329530140611 38.92849479141874, -77.05336830111344 38.92854479084838, -77.05343930147805 38.92859679042908, -77.05350930153359 38.92865079139602, -77.05376330203774 38.92886879144752, -77.05378730197913 38.92889179101651, -77.05380930173772 38.92891579086136, -77.05400930201078 38.92917379129997, -77.05402830174621 38.92919279118564, -77.05405330202775 38.92920679093103, -77.05408330161458 38.92921479107282, -77.05411130282508 38.92921479162378, -77.05413830195808 38.92921079068885, -77.05416430201102 38.92920579085099, -77.05472130228716 38.92904979114071, -77.05508330169518 38.92967479070897, -77.05554972580232 38.93047355430831, -77.0551209029263 38.93064271441872, -77.05484730208157 38.93077779158098, -77.05477407988306 38.93083002007461, -77.05469196504987 38.93090705031108, -77.05463642798773 38.93099118012789, -77.05457568780339 38.93108558182068, -77.05454117094486 38.93119383841281, -77.05452018105672 38.93147366996174, -77.05441617189723 38.93167035181696, -77.05420505869685 38.93184557032753, -77.05396661983244 38.93199711147138, -77.05366614896123 38.93215334749141, -77.05339623526737 38.93220752097086, -77.05214631676915 38.93222694592614, -77.05196068946366 38.93221013802383, -77.05015447709506 38.9314747573959, -77.04907736814134 38.93106595251351, -77.04777411917718 38.93056970052348, -77.04742109722775 38.93041181431371, -77.04650248343616 38.92998874381974, -77.04605726179358 38.92978346699274, -77.04568656618555 38.92947507779454))",2678.0,-77.04832277856542,38.92920064841609,117048.0,7137.0,301382.0,ACTIVE,BUILDING NAME,NATIONAL ZOO GIBBON RIDGE,,,CONNECTICUT,,308694.0,301382.0,4821.0,PAR 00670006,PLACE,OFFICIAL,AVENUE,NW,WASHINGTON,DC,PAR,0067,0006,18S UJ 22448 10914,,395810.21,140147.06,1.0,National Zoological Park,,Columbia Heights/Shaw Collaborative,,,Police District - Second District,Police Sector 2D2,Police Service Area 204,SMD 3C01,501.0,Precinct 136,Ward 3,20008.0,ANC 3C,,,,,Ward 1,Ward 3,ANC 3C,ANC 3C,SMD 3C01,SMD 3C01,"['zoo', 'tourist_attraction', 'point_of_interest', 'establishment']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
